Sex,Marital status,Age,Education,Income,Occupation,Settlement size,标签,Cluster,PC1,PC2,PC3
1,1,58,2,87058,0,0,1,1,0.7344076410499326,-2.1713761241416023,0.9626863184163442
1,1,42,2,128462,1,2,1,1,0.6471658758962097,-0.251304985595865,0.7829931914032963
1,1,36,1,121403,0,0,2,2,-0.23760095642743378,-0.06521813484061012,0.6710730829602104
1,1,20,1,88141,0,0,2,2,-1.7353667218401552,0.23955880320587097,0.44195892737965836
0,0,40,1,134946,2,2,0,0,0.6702191967238578,0.1398556809720325,-0.8219213842001346
1,1,32,1,94058,0,0,2,2,-0.9448343814920116,-0.3261142188756698,0.5701328040139207
1,1,23,1,99285,1,1,2,2,-1.278310859054015,0.5317518266085759,0.6505216646536899
0,0,36,1,108432,0,0,2,2,-0.24451346452954142,-0.37150727240799664,-0.6924879426836782
0,0,31,0,111369,1,0,2,2,-0.32447019246970593,0.00154809718871185,-0.7121884643557421
0,0,32,0,122612,1,2,0,0,0.025527392740221144,0.2797390827051207,-0.8589312861424236
1,1,45,2,134350,1,0,1,1,0.8257770896898388,-0.44953162535913377,1.0072410461822243
1,1,30,1,108838,1,2,2,2,-0.696118708849601,0.3401017372278018,0.4630503331222634
1,1,34,1,90852,0,0,2,2,-0.8863925026165619,-0.49465348296655787,0.581876509295239
1,1,28,1,151580,2,2,0,0,0.05413646234982006,1.1815188444138705,0.43544634599607235
1,1,23,1,115681,1,1,2,2,-0.9915740890426082,0.8221920832044594,0.6881410393024555
0,0,22,0,131699,1,1,0,0,-0.40244807675152144,0.9692016781867099,-0.6573413352478393
0,0,74,2,192481,2,1,1,1,3.921754144497071,-1.0394636004371967,0.07133995422279904
1,1,50,2,155122,1,2,1,1,1.571438064923893,-0.22603882340416812,0.9205610467217783
0,0,33,1,106015,1,2,0,0,-0.35379716973754505,0.04595338136652216,-0.8485774359767164
0,0,45,1,108378,1,0,0,0,0.27845901684534885,-0.7175809130531003,-0.5464690978184844
1,1,22,1,105257,1,1,2,2,-1.2311257879904083,0.6934143277115592,0.6546741501345518
1,1,48,2,118788,0,0,1,1,0.7167632191768981,-1.0505685553000328,0.9399902476078023
1,1,29,1,162955,1,2,0,0,0.19303646420224707,1.3546092098975584,0.5776678583972713
1,1,22,1,119511,1,2,2,2,-0.9675033744059577,0.9761557811530919,0.4111402061376651
1,1,22,1,102000,1,0,2,2,-1.3698625422630109,0.5310589232265281,0.553051392962146
0,0,48,1,254449,2,1,0,0,3.2038043135864416,1.7795065278442594,-0.195093665955829
0,0,27,0,208446,2,2,0,0,1.3576210731665201,2.0521136797857675,-0.8163134001294373
0,0,37,1,124805,1,0,0,0,0.10770153930104591,0.020400017701459716,-0.5851771095475935
1,1,21,1,139379,1,0,2,2,-0.7734251086873116,1.2490679197495478,0.6292648506065709
0,1,49,2,78296,0,0,1,1,0.1897098737443971,-1.8121556634913722,0.19931799460276334
0,0,27,0,125598,1,1,0,0,-0.22287093641811628,0.5817582905335641,-0.6235905446550745
0,0,32,0,100215,1,2,2,2,-0.3661561543411088,-0.1170034415067604,-0.9103194987557686
0,1,38,1,130951,1,2,0,0,0.2724594682849082,0.2963877794590042,-0.06713081082608519
1,1,22,1,102480,1,2,2,2,-1.2653451608211976,0.6744670759759454,0.3720638722975135
0,0,65,2,136812,1,1,1,1,2.315628794913965,-1.4952574144043156,-0.03576403279866747
0,0,35,1,106919,1,1,0,0,-0.2378241276906613,-0.08002574601422696,-0.5511649857684111
0,0,41,1,131020,1,2,0,0,0.5415320237809359,0.04190272087791991,-0.7148068522515316
0,0,29,0,119429,1,1,0,0,-0.2162466380222835,0.36073217109420064,-0.6186452174589168
0,0,36,1,154521,1,1,0,0,0.6519044214330413,0.7073265312962969,-0.43239600397475664
0,0,64,2,117842,0,0,1,1,1.8362192585848371,-2.037828808111191,-0.24318330331768567
1,1,28,1,124566,1,2,2,2,-0.5355731618844286,0.7304568645227428,0.48003740421029384
0,0,44,1,110009,1,2,0,0,0.34585078575568523,-0.4979098979570279,-0.734365550737172
0,0,23,0,101210,1,1,2,2,-0.8783917102919321,0.3732427772934559,-0.7177462120597444
1,1,19,1,101258,1,0,2,2,-1.5546024409819745,0.6855368932611434,0.5226994878411385
1,1,25,1,79045,0,0,2,2,-1.6081667848602605,-0.2009382907478769,0.4688379183217125
0,0,47,1,110866,1,0,0,0,0.43647879084430125,-0.7852561358499557,-0.5216609427170837
1,1,28,1,129640,1,2,2,2,-0.4468379599426207,0.8203381686193221,0.4916793111978418
0,0,21,0,227021,1,1,0,0,1.2073089875128193,2.7136183221807757,-0.4481820722073773
1,1,34,1,108549,1,1,2,2,-0.48650001151637684,0.08124181346338066,0.7768251639697771
0,0,26,0,122693,1,0,2,2,-0.412706386854735,0.4815121886842766,-0.733955478796366
1,1,27,1,35832,0,0,2,2,-2.2493759158558997,-1.0781652436428337,0.388788605697861
0,0,38,1,81870,0,0,2,2,-0.5945263307374308,-0.9537768751823108,-0.7343328025582863
0,0,40,1,179790,2,2,0,0,1.454460701626977,0.9342264340084927,-0.7190302377772727
0,1,33,1,107158,1,1,2,2,-0.4442557652486104,0.12404131081872571,0.10676755241539337
0,1,32,1,136638,2,1,0,0,0.13132524892824038,0.6746601843704625,0.05828472940644369
0,0,27,0,158147,1,2,0,0,0.3606983671003848,1.188579061761245,-0.8251480029725777
0,1,32,1,132587,1,2,0,0,-0.042457098948360264,0.6606116873605813,-0.12067601842695908
1,1,26,1,128140,1,2,2,2,-0.5875793777100979,0.9055149145630872,0.4691380469328025
0,0,38,1,117405,1,1,0,0,0.11732093612900704,-0.06189760112628245,-0.49845621393737843
0,0,40,1,68475,0,0,2,2,-0.7142718725527732,-1.3028050252487695,-0.7459669826329252
0,0,50,1,201656,2,2,0,0,2.409403484413123,0.7628233536100175,-0.573362222367899
0,0,37,1,86967,0,0,2,2,-0.5626434476318611,-0.80761420480154,-0.7321879380104368
0,0,45,1,118006,1,1,0,0,0.5286131876672732,-0.44236902681810764,-0.4302285658298256
0,0,42,1,223630,2,2,0,0,2.335653134415373,1.5990643540972787,-0.5993430645936718
0,0,35,1,110442,1,0,0,0,-0.2579907855569857,-0.1222796050174276,-0.6372315487398756
0,0,22,0,115691,1,2,2,2,-0.668054019722646,0.7158792718389874,-0.970309136015947
0,0,41,1,80232,0,0,2,2,-0.4514083832643288,-1.1504143847813444,-0.7094416263750724
0,0,37,1,187647,1,1,0,0,1.2884735729789731,1.2382496091385349,-0.34684110289685793
1,1,28,1,138952,1,1,2,2,-0.29833310333380314,0.9550470132345465,0.7892836493745777
0,0,41,1,162772,1,2,0,0,1.0968178204021972,0.6043605781255713,-0.6419543038343808
0,1,23,1,111862,1,1,2,2,-0.9345366805546947,0.7661078224048457,0.0220623806518907
0,1,23,1,90051,1,1,2,2,-1.3159721337578423,0.3797457562537835,-0.027981299542316762
0,0,50,1,121400,1,1,0,0,0.8742409276138958,-0.6616171085199292,-0.3746922200839729
0,0,35,1,137000,2,2,0,0,0.41986725105767825,0.45561013727341315,-0.8649577084110718
1,1,50,2,105031,0,0,1,1,0.5906869436006306,-1.4060092067624241,0.9275254860728773
0,0,27,0,172153,2,2,0,0,0.7229212930967468,1.4092161296128964,-0.8995849275829412
0,0,34,1,170184,1,1,0,0,0.8113132344356166,1.0965302425947308,-0.41555807044174986
1,1,27,1,123279,1,1,2,2,-0.6296804418150185,0.7332879875006248,0.7437733290325236
0,0,43,1,140795,1,0,0,0,0.7308653807610198,-0.0315953001318664,-0.49119038587211955
0,0,47,1,144456,1,0,0,0,1.0239079262848458,-0.19023977703953074,-0.44459124312864534
0,0,27,0,104773,0,0,2,2,-0.6774665634414339,-0.049546686466752754,-0.8257161573621411
0,0,31,0,153353,1,1,0,0,0.49153265671822766,0.8499171523927462,-0.5217095519001731
0,0,42,1,223018,2,1,0,0,2.3106049472578323,1.5579785471842311,-0.32450858943318084
0,1,24,1,129177,1,2,2,2,-0.5601282936624782,1.0471981700733912,-0.2048985175254
0,0,41,1,114475,0,1,0,0,0.2292181950856992,-0.43917011771519315,-0.5367238495108729
1,1,26,1,161323,2,1,0,0,0.09566964398769781,1.4356103471152517,0.7149399525039365
0,0,33,1,135765,1,2,0,0,0.16647722083572675,0.5729476259217513,-0.7803183242542977
0,1,24,1,158421,1,0,0,0,-0.1448259781160583,1.4303236954806,0.04428845983964158
0,0,64,2,103941,0,0,1,1,1.5931155845223481,-2.284072404533451,-0.27507809027746183
1,1,26,1,101783,1,2,2,2,-1.048516255435803,0.43862458502553525,0.4086639155826247
1,1,56,2,126531,1,1,1,1,1.4006144022812448,-1.097990870464789,1.1884987200678938
0,0,37,1,111394,1,1,0,0,-0.04505527086585699,-0.11250306750246913,-0.5217978103311298
0,1,33,1,103577,1,2,2,2,-0.49253566278598543,0.09085192891093019,-0.17768744225609256
0,1,47,2,149545,1,1,1,1,1.4116221487523908,-0.17588741435281263,0.4980380108456265
0,0,31,0,171857,0,0,0,0,0.7247310299253709,0.9152897096483152,-0.633597766122164
0,0,34,1,149782,1,1,0,0,0.45451867589861195,0.7351273324294942,-0.4623689073278267
0,0,27,0,112470,1,1,2,2,-0.4524562204331049,0.34920768742361297,-0.6537117419220295
0,0,30,0,133907,1,2,0,0,0.10854768345627382,0.591567639038269,-0.8521153963070143
0,0,35,1,127849,1,1,0,0,0.12820420826559342,0.2907302048610989,-0.5031426930507565
0,0,31,0,160279,1,2,0,0,0.6270014321809658,1.0028497377972798,-0.7820570344080473
0,1,25,1,92366,1,2,2,2,-1.1466324212265597,0.3392507779506192,-0.2798087423813095
1,1,25,1,104794,0,0,2,2,-1.1578627417385405,0.255181870699269,0.5279170399264371
0,0,29,0,133436,1,1,0,0,0.028710786809979266,0.6088534612953802,-0.5865072215632556
0,0,44,1,110374,0,0,0,0,0.24748503084469187,-0.7840980425496156,-0.6116336579048511
0,0,28,0,104263,1,1,2,2,-0.5387274515952418,0.147954190133035,-0.6629922648717856
0,0,50,1,138752,1,0,0,0,1.0959187923437992,-0.4589027857431547,-0.42902919461814915
0,0,29,0,102723,1,0,2,2,-0.5901823932636235,-0.03986006011430171,-0.7511256819777026
1,1,38,1,46297,0,0,2,2,-1.4365617223324292,-1.5074006319910263,0.5178477081460028
0,0,24,0,96425,1,1,2,2,-0.9048182703770361,0.23260690369592008,-0.7191752163434798
0,0,40,1,158197,2,1,0,0,1.0624922795579135,0.5214812575151675,-0.4923350709545319
1,1,29,1,98008,0,0,2,2,-1.0475195763262763,-0.08852172798548699,0.5505463359417061
0,0,46,1,157473,1,0,0,0,1.1942974706791656,0.09621850399258153,-0.4242745411071301
1,1,47,2,149306,1,0,1,1,1.2018399259297174,-0.2963475459336497,1.0606560787611081
0,0,41,1,139236,1,1,0,0,0.670869796958886,0.15719692038280736,-0.41971720269488905
1,1,32,1,125890,1,2,2,2,-0.28340057436966937,0.5304145540175803,0.5212744782446826
1,1,35,1,173124,1,1,0,0,0.700056007563633,1.1692553786003212,0.9345374030160235
0,0,24,0,164621,1,1,0,0,0.2878080267501856,1.4406371390467905,-0.5627046824603852
1,1,25,1,124539,1,1,2,2,-0.7221543867091432,0.8673556280653119,0.7275646747961858
1,1,25,1,107614,1,1,2,2,-1.0181424223546098,0.567544616667085,0.688731549891919
0,0,37,1,88849,0,0,2,2,-0.5297306273609739,-0.7742762831795924,-0.7278698321865178
0,0,32,0,148566,2,2,0,0,0.5966995092767329,0.7120241248070536,-0.9059544337154943
1,1,35,1,106515,1,2,2,2,-0.45047109296709237,0.019582190110106534,0.5054694572977944
0,0,46,1,150465,2,1,0,0,1.2708006893143866,0.049272243233466906,-0.4527766715909643
0,0,25,0,60868,0,0,2,2,-1.5597957301924263,-0.715536022552046,-0.9455524681007657
0,0,27,0,255198,2,2,0,0,2.175230091925566,2.8802829208427783,-0.7090444928606467
0,0,63,2,183178,1,1,1,1,3.011978267202966,-0.5621779286326316,0.051519598455798676
0,0,40,1,121448,1,2,0,0,0.316880283850562,-0.07178262801460866,-0.7463188922366623
0,0,32,0,129975,2,2,0,0,0.27157610775916335,0.38270143571373383,-0.9486100688762166
0,0,31,0,132950,1,2,0,0,0.14906600966073263,0.5187413105888815,-0.8447613458118113
0,1,31,1,169314,1,1,0,0,0.5282326188774313,1.336826313280395,0.23028013742101894
0,0,34,1,147958,2,1,0,0,0.5399031614655659,0.675350319901002,-0.5731265626462871
1,1,24,1,139896,1,2,2,2,-0.4964970199670106,1.22550966742531,0.4770116661969189
1,1,24,1,68028,0,0,2,2,-1.8580889951899078,-0.3402205029473737,0.4340104357672073
1,1,66,3,133328,0,0,1,1,1.8556462449576752,-1.6645746671852375,0.9800294597471971
1,1,21,1,108518,1,2,2,2,-1.2170058675801845,0.8372987071676901,0.37636778975732266
1,1,41,2,112700,0,0,1,1,0.2095131329806308,-0.7672943538056711,0.8591730954323197
0,1,47,2,110190,0,0,1,1,0.632969901314864,-1.1354345208189578,0.25339672283716774
1,1,25,1,105104,1,1,2,2,-1.0620378415256655,0.5230822451096524,0.682972545844078
1,1,59,2,184753,1,1,1,1,2.5905768882321976,-0.23426281774193994,1.350734112308385
0,1,36,1,162521,1,2,0,0,0.7100533142571989,0.9673695562411364,-0.013795475942876334
0,0,33,1,156794,1,1,0,0,0.519891490363772,0.9152124894765934,-0.45583022096658454
0,0,21,0,65827,0,0,2,2,-1.7020898640610724,-0.40419607041526984,-0.9723736766241644
1,1,44,2,88490,0,0,2,2,-0.04211290421920465,-1.3637743537610283,0.8322745348155866
1,1,28,1,154919,1,2,0,0,-0.004753377781217816,1.2681327067071082,0.5496800535585485
1,1,37,1,129058,1,0,2,2,-0.03784820930332648,0.17225769899884674,0.7583811283317222
1,1,29,1,77532,0,0,2,2,-1.405608262759161,-0.4512354809775163,0.5035657116852946
1,1,23,1,235417,2,2,0,0,1.234023188423267,2.9459849075206384,0.5800548935160447
0,0,35,1,113468,0,0,0,0,-0.21369736252733212,-0.2264251616547173,-0.6904830379951588
0,0,45,1,190803,2,2,0,0,1.933331150204785,0.8499420211895716,-0.6460126761587104
1,1,26,1,121423,0,0,2,2,-0.8097966698997437,0.4938755686279741,0.5756208295393027
0,0,32,0,121347,1,1,0,0,-0.01094059868771742,0.22708597355023918,-0.5855950698039407
0,0,23,0,67408,0,0,2,2,-1.559931900894051,-0.4879379748864644,-0.9496465640213262
0,0,41,1,123043,1,1,0,0,0.3876831345537436,-0.1296473754855228,-0.45687080928719576
0,0,22,0,128387,1,2,0,0,-0.4460236445052255,0.940777387095229,-0.9411791298839192
0,0,30,0,250050,2,1,0,0,2.2426190057241078,2.5912241649787298,-0.41596808204707864
0,0,28,0,69588,0,0,2,2,-1.2355348537257798,-0.72869096458459,-0.8968956489185328
1,1,23,1,109547,1,1,2,2,-1.0988467986821526,0.7135338413186854,0.6740670429560583
1,1,37,1,78840,0,0,2,2,-0.9246972955739513,-0.8750569856081443,0.5829653316966591
0,0,26,0,131122,1,0,0,0,-0.2652982242281095,0.6308242722928825,-0.714615779545668
0,0,33,1,115403,1,1,0,0,-0.20396320880322938,0.1820084969930476,-0.550798721581799
1,1,49,2,110291,1,2,1,1,0.7301693590364435,-0.9643053510789762,0.8081499136199836
1,1,23,1,64811,0,0,2,2,-1.971603130007907,-0.34133279556600393,0.4170794598155546
1,1,23,1,86015,0,0,2,2,-1.6007830231939355,0.03427681658690618,0.4657304246882322
1,1,25,1,142438,1,2,2,2,-0.3947874301452114,1.2146649477725189,0.4923939060002477
0,0,55,1,159303,1,1,0,0,1.8233694724107046,-0.26956958062993913,-0.23997759916403794
1,1,32,1,104957,1,1,2,2,-0.6638267746646703,0.1293606784118671,0.7494839648568957
0,0,74,2,89502,0,0,1,1,1.913148728661011,-3.0985856042118454,-0.2127091354086733
0,0,39,1,121313,1,1,0,0,0.24291942738015376,-0.04854487076016792,-0.4799397910546269
0,0,31,0,98102,1,0,2,2,-0.5564863383431714,-0.23346476474453937,-0.7426285865480556
0,0,35,1,94554,1,1,2,2,-0.4540659038062413,-0.29906049673440865,-0.5795355375817793
1,1,59,2,162591,1,1,1,1,2.2030030716310254,-0.6268425302741412,1.2998850893170486
1,1,24,1,106629,1,2,2,2,-1.0782774620241882,0.6362149604129134,0.4006830655357524
0,0,24,0,70400,0,0,2,2,-1.4503526144081187,-0.4908113530249747,-0.9332318334524481
0,0,30,0,235660,2,2,0,0,2.005308994314245,2.3665631598979093,-0.7252235049070561
0,1,27,1,121747,1,2,2,2,-0.5183020863641792,0.747960638139437,-0.19329664470676577
0,1,40,1,85060,0,0,2,2,-0.5203320552860758,-0.9209313007573323,-0.03143016261665188
0,1,31,1,87630,0,0,2,2,-0.9906782732181131,-0.3725406042035076,-0.11148182084284342
1,1,31,1,119673,1,0,2,2,-0.5455023919486296,0.34125459616956066,0.6795490746705869
0,0,28,0,126060,1,2,0,0,-0.14319143370510423,0.5643130414461673,-0.8892193692141441
0,0,63,2,96145,0,0,1,1,1.3995229140930878,-2.3662975255829517,-0.3025152333745583
1,1,26,1,114830,1,0,2,2,-0.9164705551537623,0.5348349581953982,0.6206881086596657
1,1,25,1,194461,2,2,0,0,0.63228495825196,2.1087386608428638,0.5051840956874031
0,0,36,1,150158,2,2,0,0,0.7072317292937916,0.6328182209886325,-0.8252178642364758
0,0,52,1,136323,1,2,0,0,1.2640720524593902,-0.47877281168520025,-0.5975915660962008
0,0,66,2,111858,0,0,1,1,1.8460788767203693,-2.2555778204835724,-0.2378135076956911
1,1,25,1,100198,1,0,2,2,-1.2296126620186154,0.3315163024978457,0.5775662836219154
0,0,37,1,123452,1,2,0,0,0.1801630229976218,0.13133823934937316,-0.7703703092638963
1,1,25,1,120723,1,1,2,2,-0.7888894144209956,0.799758652024211,0.7188091531043287
0,0,38,1,215639,2,1,0,0,1.9525412190734543,1.6507620290916825,-0.37963840032401486
1,1,67,3,166712,1,1,1,1,2.587130909546404,-0.8666723477298222,1.2205205566987174
0,0,25,0,136300,1,1,0,0,-0.15022115708391048,0.8830823901601157,-0.6181352482062666
0,0,60,2,166988,1,2,1,1,2.571425825806022,-0.6511024732835228,-0.2905152300361885
0,0,31,0,77265,0,0,2,2,-0.929514185305114,-0.7603217048380115,-0.8506319138884506
1,1,23,1,85967,0,0,2,2,-1.6016224575047762,0.03342654015871627,0.4656202923399072
0,1,60,2,212020,2,0,1,1,3.284012840795127,0.07231213683144527,0.5648072853960414
0,0,35,1,126054,0,0,0,0,0.006409309061077936,-0.0034755965464110528,-0.6616054184947096
0,0,40,1,144589,1,0,0,0,0.6254520244165219,0.20323379236669897,-0.5111347840763912
0,0,38,1,116723,1,1,0,0,0.10539397362914246,-0.0739786120434813,-0.5000210110531663
0,0,50,1,168637,1,1,0,0,1.7003317305553962,0.17514346728025065,-0.26631051721231275
0,0,27,0,139119,1,1,0,0,0.013587216016882314,0.8212705318993203,-0.5925676387862064
1,1,39,2,118610,1,2,2,2,0.3031083402655651,-0.25820239599480055,0.7317390843397261
0,0,41,1,183312,2,2,0,0,1.5733087419617782,0.9407415247645796,-0.70139946252897
0,1,27,1,96323,1,0,2,2,-1.0590454980063178,0.16269216820730947,-0.0695412343884867
0,1,51,2,149510,1,2,1,1,1.6543736520357857,-0.36975839377747777,0.2599183001664189
0,0,32,0,141922,1,2,0,0,0.3632248207055952,0.6217982041290356,-0.8146259601807462
1,1,22,1,120233,1,0,2,2,-1.0509999216471297,0.8540399672929313,0.5948856243582757
0,0,51,1,172790,1,1,0,0,1.8302148344347937,0.1928361502485847,-0.24723196046831775
1,1,22,1,66720,0,0,2,2,-1.995472675714021,-0.25164265129084895,0.41190970089546897
0,1,54,2,113024,1,1,1,1,1.1737168901440689,-1.2139413726960397,0.4810920540671416
0,0,35,1,51791,0,0,2,2,-1.2923179873134725,-1.3189772296020403,-0.8319962223213306
0,0,54,1,118408,1,2,0,0,1.0652797797065285,-0.9078686587395458,-0.6195965423048004
1,1,48,2,101616,0,0,1,1,0.4164555944735631,-1.3547549474849871,0.9005903999944452
1,1,24,1,127250,1,0,2,2,-0.8137760227773758,0.8665918683142486,0.6300852254089481
0,0,35,1,97290,1,0,2,2,-0.4879957867273947,-0.35525534634147365,-0.6674078121809932
1,1,24,1,106970,0,0,2,2,-1.177062934090602,0.3496016776062306,0.5233598921939108
0,0,24,0,168147,1,2,0,0,0.36381687186169276,1.5333418107878694,-0.8308532063079643
0,1,26,1,68468,0,0,2,2,-1.6120601842759745,-0.43260832916208436,-0.2031966430135398
0,0,65,2,120780,1,2,1,1,2.04960313478742,-1.7490049589661332,-0.3487868997409377
0,0,55,1,231992,2,2,1,1,3.2261987077488246,1.020828345414313,-0.45600950727665457
1,1,26,1,53903,0,0,2,2,-1.9906009338159558,-0.7021799403592213,0.42070132622845524
0,1,26,1,101511,1,2,2,2,-0.9294481490197085,0.4453722094507079,-0.24927642141148876
0,1,28,1,69046,0,0,2,2,-1.4874429005625665,-0.5341174681639982,-0.18277083760591462
0,0,24,0,171584,1,1,0,0,0.40957846646654494,1.5639803634110951,-0.5467286086814541
0,0,54,1,132367,1,2,0,0,1.3093977702279505,-0.6605976449665562,-0.5875686787574645
0,0,46,1,134433,1,2,0,0,0.8874920398089331,-0.17700879307107645,-0.6592269124511334
1,1,54,2,190518,1,0,1,1,2.3233460690838204,0.04256802889998401,1.22206257682359
0,1,62,2,152367,1,1,1,1,2.319792107596653,-0.9640073784474026,0.6477600880066469
1,1,24,1,101157,1,1,2,2,-1.1883183731543705,0.5090386651456336,0.6643666404283123
0,1,43,2,279593,2,2,1,1,3.5885397062231905,2.3540688979355764,0.37541270779800573
0,1,26,1,96716,1,2,2,2,-1.0133041390297532,0.36043313709298286,-0.2602781841243963
0,1,27,1,95171,1,0,2,2,-1.0791919214664998,0.1422855339307506,-0.07218441074829263
0,1,24,1,129162,1,2,2,2,-0.560390616884616,1.0469324586895818,-0.2049329338842516
0,0,41,1,118742,1,0,0,0,0.23068868402035103,-0.3104962922836852,-0.5608889450356755
0,0,47,1,74511,0,0,2,2,-0.20793117352658347,-1.587000359540337,-0.6652691405014616
0,1,35,1,157272,2,1,0,0,0.6639407166315242,0.8725509374515654,0.13427731521257213
0,1,30,1,102374,1,0,2,2,-0.7814606668653877,0.1022583139489534,-0.027008232657922182
1,1,33,1,131492,1,0,2,2,-0.22430008556516617,0.43886956819438083,0.725766499401631
0,0,36,1,128702,1,2,0,0,0.2147216029689969,0.2802111658449994,-0.7678743978557601
0,0,47,1,177509,1,2,0,0,1.6980689287062618,0.5301695026980368,-0.5508424933349805
0,0,38,1,163451,1,1,0,0,0.9225832752327674,0.7537654907994344,-0.3928071699585384
0,0,44,1,144900,1,1,0,0,0.9416866889686614,0.08990771242216988,-0.37807214302269687
1,1,23,1,97115,1,2,2,2,-1.3019148854956293,0.5235570288711141,0.36930410213818143
0,0,29,0,196568,1,2,0,0,1.1471221638378037,1.7574243159258365,-0.7178943130301125
1,1,42,2,158405,1,0,1,1,1.0746924535942506,0.14420269029686006,1.0337839710908243
1,1,25,1,97376,0,0,2,2,-1.2875903191930793,0.12377873435941389,0.5108970032623396
0,0,48,1,108678,1,1,0,0,0.5372467632577379,-0.7752279058500726,-0.42298150961788555
1,1,21,1,92351,1,0,2,2,-1.5958608747336922,0.41600958923044495,0.5213626823349103
1,1,23,1,61211,0,0,2,2,-2.034560703320975,-0.40510352768025015,0.408819533691161
0,0,63,2,138644,1,0,1,1,2.151380470251609,-1.455717919084257,-0.1448100950045489
0,1,46,2,124824,1,2,1,1,0.936386842371983,-0.5276787643469144,0.15552908024262546
0,0,29,0,132852,1,0,0,0,-0.06327996927767034,0.493847825405177,-0.6819969835882992
0,0,28,0,81069,0,0,2,2,-1.03475265950152,-0.5253154714169066,-0.8705533678534878
1,1,23,1,104094,1,2,2,2,-1.179864634342323,0.6471836787114819,0.3853168866998876
0,0,50,1,114853,1,0,0,0,0.6779679466190723,-0.8822518765204796,-0.4838636319645049
0,0,47,1,130344,1,2,0,0,0.8732372772310224,-0.3053156584598582,-0.6590589976841528
0,0,35,1,135090,1,0,0,0,0.17305873305982117,0.3143373408581114,-0.5806785878748613
0,0,68,2,179151,1,2,1,1,3.2421713647449413,-0.8826375064974442,-0.18620963833585413
0,1,28,1,97390,1,1,2,2,-0.9013533863889823,0.23037976849382347,0.03660654858151713
0,0,59,2,120160,1,0,1,1,1.5991101166112247,-1.5596494316570013,-0.22541948356521346
0,0,57,2,82277,0,0,1,1,0.8134690644582058,-2.276712903986728,-0.39163318948448705
0,1,33,1,110844,1,2,2,2,-0.3654488057676336,0.21958023732043774,-0.16101386360443481
0,0,43,1,133105,1,0,0,0,0.5963810088783825,-0.16781666956479785,-0.5088345058433935
0,0,35,1,102042,1,0,2,2,-0.4048917899541448,-0.27107797995066873,-0.6565047096967938
0,0,32,0,69370,0,0,2,2,-1.010329093446785,-0.9560484053453547,-0.8591965765740925
0,0,45,1,200298,1,1,0,0,1.9677533607447748,1.0153590529445446,-0.24141583232188357
0,1,33,1,117039,1,2,2,2,-0.25710931502472867,0.32931903883370306,-0.14679990739870763
1,1,40,2,107585,1,2,2,2,0.16755531977114316,-0.5093742052570301,0.7159928747737087
0,0,28,0,114429,1,0,2,2,-0.4427198984841461,0.2233750459728726,-0.7338169697198207
1,1,29,1,128234,1,2,2,2,-0.4141718421874864,0.7395582127479077,0.4980031653514193
0,0,26,0,128580,1,2,0,0,-0.21363022793965536,0.7207004382508407,-0.902537049306944
0,0,27,0,177757,1,1,0,0,0.6892968598141958,1.5057076284077218,-0.5039156872322297
0,1,28,1,106222,1,0,2,2,-0.8286751118333402,0.28217002526688195,-0.037278917780390275
1,1,35,1,118428,1,2,2,2,-0.24213398994526414,0.2306101711314995,0.5328029294977666
0,0,32,0,139477,0,0,0,0,0.21571718218079028,0.2858334603028281,-0.6983413985732991
0,0,25,0,71159,0,0,2,2,-1.3798245115910974,-0.5332402991665717,-0.9219405515046175
1,1,20,1,131370,1,2,2,2,-0.8746197305375244,1.2979750855174723,0.419250151065896
1,1,27,1,111567,1,2,2,2,-0.8201570139658815,0.5560653214759027,0.4406623734395251
0,0,42,1,125482,1,2,0,0,0.5019368379445154,-0.11207186418684603,-0.7179635577496193
0,0,37,1,160642,1,2,0,0,0.8305497317512344,0.7901253302740445,-0.6850406835510643
1,1,24,1,92498,1,0,2,2,-1.421526463826194,0.2509917343047253,0.5503494052214694
1,1,40,2,199711,1,2,1,1,1.7786745972821763,1.122554257731038,0.9273689731447857
0,0,46,1,127588,1,2,0,0,0.7677852094400577,-0.29826175454941406,-0.6749322442070984
0,0,26,0,107508,1,2,2,2,-0.5821418903988146,0.347429086275453,-0.9508851502217275
1,1,24,1,94629,1,2,2,2,-1.2881360397344155,0.42364585336542593,0.37314997845444065
0,0,29,0,87598,0,2,2,2,-0.7671945189020939,-0.3306287167856523,-1.0281121040152779
1,1,40,2,161194,1,1,1,1,1.0907356277824556,0.4100157839317401,1.1152333094871834
0,0,36,1,137342,2,2,0,0,0.4831027682992691,0.405794414661916,-0.8546232012393168
0,0,28,0,116848,1,1,0,0,-0.3186382682216409,0.3708860411490874,-0.63411693979526
0,0,27,0,125190,2,1,0,0,-0.11272313868135543,0.5470644326366754,-0.7310992956979402
0,0,36,1,153441,1,0,0,0,0.5512395108000354,0.5835347056481308,-0.5290238002658276
0,0,38,1,195328,2,2,0,0,1.611683487778404,1.3212158837751817,-0.7024791072346963
0,1,48,2,190413,1,0,1,1,2.1018074207119524,0.3875175597056706,0.5072065234850652
0,0,36,1,118656,1,1,0,0,0.024689597301599503,0.07201061260811914,-0.5146855179890271
1,1,65,3,69487,0,0,1,1,0.6819265755476074,-2.7395860886077736,0.8240013278607575
0,1,43,2,145313,1,1,1,1,1.10859383257252,-0.027357684122157833,0.45012875204186653
